ID,Name,FullName,URL
801117914,ideal-waffle,ShankariSenthil/ideal-waffle,https://github.com/ShankariSenthil/ideal-waffle
773414749,react-native-threaded-downloader,findhumane/react-native-threaded-downloader,https://github.com/findhumane/react-native-threaded-downloader
814566584,App_privacy_detection,base64linqi/App_privacy_detection,https://github.com/base64linqi/App_privacy_detection
739630888,skeleton-sp24,Berkeley-CS61B/skeleton-sp24,https://github.com/Berkeley-CS61B/skeleton-sp24
817827309,intermedite-java-pattern-programs,yashoda-krishna/intermedite-java-pattern-programs,https://github.com/yashoda-krishna/intermedite-java-pattern-programs
822159563,SPOT-server,depromeet/SPOT-server,https://github.com/depromeet/SPOT-server
771271158,qihangerp,zeasin/qihangerp,https://github.com/zeasin/qihangerp
832511674,hari,Harishwaran2002/hari,https://github.com/Harishwaran2002/hari
812564627,Subvoyage,Sublemon-Team/Subvoyage,https://github.com/Sublemon-Team/Subvoyage
797005918,SpringbootGuiExploit,MInggongK/SpringbootGuiExploit,https://github.com/MInggongK/SpringbootGuiExploit
788321885,spring-data-event,theodo-fintech/spring-data-event,https://github.com/theodo-fintech/spring-data-event
793994575,linktre.cc,PennyJoly/linktre.cc,https://github.com/PennyJoly/linktre.cc
813259442,100DaysOfCodeJava,RamonLarcherRibeiro/100DaysOfCodeJava,https://github.com/RamonLarcherRibeiro/100DaysOfCodeJava
801117179,silver-rotary-phone,ShankariSenthil/silver-rotary-phone,https://github.com/ShankariSenthil/silver-rotary-phone
799041654,Vojazento,Sevtinge/Vojazento,https://github.com/Sevtinge/Vojazento
774297298,AYED,MatiasGuaymas/AYED,https://github.com/MatiasGuaymas/AYED
762754000,Crypto,divyani95/Crypto,https://github.com/divyani95/Crypto
801118198,scaling-doodle,ShankariSenthil/scaling-doodle,https://github.com/ShankariSenthil/scaling-doodle
749067052,SectorTool,PaperMC/SectorTool,https://github.com/PaperMC/SectorTool
806194495,Jet,Hypejet/Jet,https://github.com/Hypejet/Jet
760943050,webapp-maxcotas,maxisandoval37/webapp-maxcotas,https://github.com/maxisandoval37/webapp-maxcotas
789638099,reactive-hibernate-spring-boot-starter,anaconda875/reactive-hibernate-spring-boot-starter,https://github.com/anaconda875/reactive-hibernate-spring-boot-starter
831581853,COMP90018-Tutorials-2024,UniMelb-COMP90018/COMP90018-Tutorials-2024,https://github.com/UniMelb-COMP90018/COMP90018-Tutorials-2024
773329191,springbootsecurity,Rapter1990/springbootsecurity,https://github.com/Rapter1990/springbootsecurity
806425714,Mission,jaiswaladi246/Mission,https://github.com/jaiswaladi246/Mission
800581466,Java-Pattern-Program,Vigneshr1422/Java-Pattern-Program,https://github.com/Vigneshr1422/Java-Pattern-Program
798211146,Data-Structures-Algorithms,Atharvkote/Data-Structures-Algorithms,https://github.com/Atharvkote/Data-Structures-Algorithms
818619379,Mobile-application-development-course-content,mazen-salah/Mobile-application-development-course-content,https://github.com/mazen-salah/Mobile-application-development-course-content
741699286,xdtk,google/xdtk,https://github.com/google/xdtk
799002272,ThreatenGL,Numelon-Softworks/ThreatenGL,https://github.com/Numelon-Softworks/ThreatenGL
765550333,Java,Maithri1234/Java,https://github.com/Maithri1234/Java
745666414,TransferProxy,YvanMazy/TransferProxy,https://github.com/YvanMazy/TransferProxy
817380312,Simple-Pattern-java-Programs,yashoda-krishna/Simple-Pattern-java-Programs,https://github.com/yashoda-krishna/Simple-Pattern-java-Programs
739687557,2024-mju-market,sosow0212/2024-mju-market,https://github.com/sosow0212/2024-mju-market
780685770,LDAPDeserialize-tool,C3P0ooo/LDAPDeserialize-tool,https://github.com/C3P0ooo/LDAPDeserialize-tool
769597517,Java-,Sreekar2610/Java-,https://github.com/Sreekar2610/Java-
791957601,curso-java-md-22,almsx/curso-java-md-22,https://github.com/almsx/curso-java-md-22
765746663,Jhethia,prakarshs/Jhethia,https://github.com/prakarshs/Jhethia
743815245,pbo2_finalProject,asmuiahmad/pbo2_finalProject,https://github.com/asmuiahmad/pbo2_finalProject
806996185,platform-engineering,thombergs/platform-engineering,https://github.com/thombergs/platform-engineering
832517649,String,Harishwaran2002/String,https://github.com/Harishwaran2002/String
767986339,JYso,Gary-yang1/JYso,https://github.com/Gary-yang1/JYso
780566213,2066-desafio-persistiendo-datos-artistas-canciones,alura-es-cursos/2066-desafio-persistiendo-datos-artistas-canciones,https://github.com/alura-es-cursos/2066-desafio-persistiendo-datos-artistas-canciones
749283032,Il2CppDecompiler,jakzo/Il2CppDecompiler,https://github.com/jakzo/Il2CppDecompiler
796222872,VS-Addition,xiewuzhiying/VS-Addition,https://github.com/xiewuzhiying/VS-Addition
750929733,BungeePteroPower,Kamesuta/BungeePteroPower,https://github.com/Kamesuta/BungeePteroPower
766768132,kinetix,reivaxy/kinetix,https://github.com/reivaxy/kinetix
790456859,TourismAgency,rohatdgnr/TourismAgency,https://github.com/rohatdgnr/TourismAgency
831222086,4diac-Plugin-UAORT,Aimirim-STI/4diac-Plugin-UAORT,https://github.com/Aimirim-STI/4diac-Plugin-UAORT
743280593,cloud-minecraft,Incendo/cloud-minecraft,https://github.com/Incendo/cloud-minecraft
794357131,Blockify,Kooperlol/Blockify,https://github.com/Kooperlol/Blockify
817518830,SalaoDeBeleza,emanuuele/SalaoDeBeleza,https://github.com/emanuuele/SalaoDeBeleza
768898053,buildrun-spring-security-jwt-example,buildrun-tech/buildrun-spring-security-jwt-example,https://github.com/buildrun-tech/buildrun-spring-security-jwt-example
818982435,swing-modal-dialog,DJ-Raven/swing-modal-dialog,https://github.com/DJ-Raven/swing-modal-dialog
832757876,Coding-Sheets---Prime-Coding,yashc9602/Coding-Sheets---Prime-Coding,https://github.com/yashc9602/Coding-Sheets---Prime-Coding
765556463,Java,Balakumarmd/Java,https://github.com/Balakumarmd/Java
741687752,springSecurity_JWT_Roles_Tokens_Auth_Login,phegondev/springSecurity_JWT_Roles_Tokens_Auth_Login,https://github.com/phegondev/springSecurity_JWT_Roles_Tokens_Auth_Login
842385035,Agenst,AugustineFulgur/Agenst,https://github.com/AugustineFulgur/Agenst
810443368,name-fix-plugin,egecanakincioglu/name-fix-plugin,https://github.com/egecanakincioglu/name-fix-plugin
760973508,vision-camera-cropper,tony-xlh/vision-camera-cropper,https://github.com/tony-xlh/vision-camera-cropper
801118367,verbose-succotash,ShankariSenthil/verbose-succotash,https://github.com/ShankariSenthil/verbose-succotash
801778421,Sistema-FitAdmin,Gestor-FitAdmin/Sistema-FitAdmin,https://github.com/Gestor-FitAdmin/Sistema-FitAdmin
810464730,fast-login,egecanakincioglu/fast-login,https://github.com/egecanakincioglu/fast-login
775307026,Typeconv.java,manikantabc/Typeconv.java,https://github.com/manikantabc/Typeconv.java
788156015,TurizmAcenteSistemi,barismutluu/TurizmAcenteSistemi,https://github.com/barismutluu/TurizmAcenteSistemi
740066036,ocr-ddd,Laurc2004/ocr-ddd,https://github.com/Laurc2004/ocr-ddd
754016532,midjourney-proxy-plus,BaiWeiJieKu/midjourney-proxy-plus,https://github.com/BaiWeiJieKu/midjourney-proxy-plus
762639766,javalab,siris2204/javalab,https://github.com/siris2204/javalab
813232368,Juc-interview,DIDA-lJ/Juc-interview,https://github.com/DIDA-lJ/Juc-interview
823256322,oldPods,SunCosmos/oldPods,https://github.com/SunCosmos/oldPods
768247356,NoiseLooper,ljmc2000/NoiseLooper,https://github.com/ljmc2000/NoiseLooper
741544549,jetty-examples,jetty/jetty-examples,https://github.com/jetty/jetty-examples
821797146,AEDS-II,giusfds/AEDS-II,https://github.com/giusfds/AEDS-II
797188301,Program-2,PRIYADHARSHINI-2930/Program-2,https://github.com/PRIYADHARSHINI-2930/Program-2
836972368,BinderIPC,LaurieWired/BinderIPC,https://github.com/LaurieWired/BinderIPC
825475250,oldium,OldiumMC/oldium,https://github.com/OldiumMC/oldium
792205521,SuperHotSwap,songbiaoself/SuperHotSwap,https://github.com/songbiaoself/SuperHotSwap
743823877,Native-Anti-Tamper,m1r3x/Native-Anti-Tamper,https://github.com/m1r3x/Native-Anti-Tamper
838152390,credit-finance-application,aliFetvaci61/credit-finance-application,https://github.com/aliFetvaci61/credit-finance-application
760212617,blockchain,Tvenus/blockchain,https://github.com/Tvenus/blockchain
756911338,dashscope4j,oldmanpushcart/dashscope4j,https://github.com/oldmanpushcart/dashscope4j
799875613,dongYeBlog,lxs2601055687/dongYeBlog,https://github.com/lxs2601055687/dongYeBlog
812939964,sonar-cryptography,IBM/sonar-cryptography,https://github.com/IBM/sonar-cryptography
763363760,Java-Implementation-of-Finding-the-armstrong-number-in-an-Array,Vimal-Mathew16/Java-Implementation-of-Finding-the-armstrong-number-in-an-Array,https://github.com/Vimal-Mathew16/Java-Implementation-of-Finding-the-armstrong-number-in-an-Array
824762606,trackwork,Endalion/trackwork,https://github.com/Endalion/trackwork
766403017,SeleniumKeywordDrivenFramework,naveenanimation20/SeleniumKeywordDrivenFramework,https://github.com/naveenanimation20/SeleniumKeywordDrivenFramework
754674318,Calculator-Android-Studio,minnukota381/Calculator-Android-Studio,https://github.com/minnukota381/Calculator-Android-Studio
747824025,godot-android-notification-scheduler-plugin,cengiz-pz/godot-android-notification-scheduler-plugin,https://github.com/cengiz-pz/godot-android-notification-scheduler-plugin
748234313,android,fifomori/android,https://github.com/fifomori/android
771334448,JAVA,Kiruthi-2003/JAVA,https://github.com/Kiruthi-2003/JAVA
790302440,DDD-essence-jdbc-part2,eternity-oop/DDD-essence-jdbc-part2,https://github.com/eternity-oop/DDD-essence-jdbc-part2
768587573,stone,Arunkumar-AK-143/stone,https://github.com/Arunkumar-AK-143/stone
773055911,native-langchain4j,alina-yur/native-langchain4j,https://github.com/alina-yur/native-langchain4j
737701536,begcode-admin,begcode/begcode-admin,https://github.com/begcode/begcode-admin
741850200,vulkanite-modified,sjrsjz/vulkanite-modified,https://github.com/sjrsjz/vulkanite-modified
746147667,Damn-Vulnerable-Android-Components,zinja-coder/Damn-Vulnerable-Android-Components,https://github.com/zinja-coder/Damn-Vulnerable-Android-Components
742680542,AdvancedSensitiveWords,HaHaWTH/AdvancedSensitiveWords,https://github.com/HaHaWTH/AdvancedSensitiveWords
809066030,Notification-Alerter,lightningcpu/Notification-Alerter,https://github.com/lightningcpu/Notification-Alerter
808941004,Library-Management-System,NisalWick2002/Library-Management-System,https://github.com/NisalWick2002/Library-Management-System
742019598,at4j,brenoepics/at4j,https://github.com/brenoepics/at4j
738077281,mini-git,ProgrammerLMS/mini-git,https://github.com/ProgrammerLMS/mini-git
776498106,add,keerthankittu/add,https://github.com/keerthankittu/add
779027084,DisplayHotKeys,jon-mil-92/DisplayHotKeys,https://github.com/jon-mil-92/DisplayHotKeys
787156584,llm.java,harryjackson/llm.java,https://github.com/harryjackson/llm.java
765045706,welcome.java,Pradeepthi127/welcome.java,https://github.com/Pradeepthi127/welcome.java
742548649,100-Days-Of-CODE,SarthakChaudhary46/100-Days-Of-CODE,https://github.com/SarthakChaudhary46/100-Days-Of-CODE
740458381,evelon,HttpMarco/evelon,https://github.com/HttpMarco/evelon
752572989,AWSLambdaJavaWithSpringBoot,Vadym79/AWSLambdaJavaWithSpringBoot,https://github.com/Vadym79/AWSLambdaJavaWithSpringBoot
763367122,BST-Implementation-with-java,Vimal-Mathew16/BST-Implementation-with-java,https://github.com/Vimal-Mathew16/BST-Implementation-with-java
762640268,javalab,Chakinamnithya/javalab,https://github.com/Chakinamnithya/javalab
794508221,tc-validation,furkankayam/tc-validation,https://github.com/furkankayam/tc-validation
761633050,javalab,Pradeepthi127/javalab,https://github.com/Pradeepthi127/javalab
749849194,copycats,copycats-plus/copycats,https://github.com/copycats-plus/copycats
799360112,picpay-simplificado,mendespann/picpay-simplificado,https://github.com/mendespann/picpay-simplificado
759833113,esp32partitiontool,serifpersia/esp32partitiontool,https://github.com/serifpersia/esp32partitiontool
790861378,Spring-Security-Course,EmbarkXOfficial/Spring-Security-Course,https://github.com/EmbarkXOfficial/Spring-Security-Course
808986205,RavanaAPMS,RAVANA-Final-Project/RavanaAPMS,https://github.com/RAVANA-Final-Project/RavanaAPMS
835596750,my_jvm,2over/my_jvm,https://github.com/2over/my_jvm
834290692,Irminsul,niqumu/Irminsul,https://github.com/niqumu/Irminsul
770842519,Raft-KV-Java,fengye404/Raft-KV-Java,https://github.com/fengye404/Raft-KV-Java
765051600,Evenodd.java,Anjaligaddamidi/Evenodd.java,https://github.com/Anjaligaddamidi/Evenodd.java
831330485,sushi-ordering-system,isinhah/sushi-ordering-system,https://github.com/isinhah/sushi-ordering-system
784666044,pcip,cciradih/pcip,https://github.com/cciradih/pcip
780689075,minicat,houbb/minicat,https://github.com/houbb/minicat
824459001,2024-review-me,woowacourse-teams/2024-review-me,https://github.com/woowacourse-teams/2024-review-me
833489548,java,perfectaltruis/java,https://github.com/perfectaltruis/java
765049329,Addition.java,Anjaligaddamidi/Addition.java,https://github.com/Anjaligaddamidi/Addition.java
775315347,java_files,Swapnikavinukonda/java_files,https://github.com/Swapnikavinukonda/java_files
829434503,react-native-notification-reader,P-25/react-native-notification-reader,https://github.com/P-25/react-native-notification-reader
743552373,vapev3-opensource,cubk1/vapev3-opensource,https://github.com/cubk1/vapev3-opensource
737964757,lantu-pay-sdk,wuchubuzai2018/lantu-pay-sdk,https://github.com/wuchubuzai2018/lantu-pay-sdk
791680738,Tai-e-WebPlugin,hldfight/Tai-e-WebPlugin,https://github.com/hldfight/Tai-e-WebPlugin
762716059,Javalab,SandhyaMadhunagula/Javalab,https://github.com/SandhyaMadhunagula/Javalab
765046460,Multi.java,Pradeepthi127/Multi.java,https://github.com/Pradeepthi127/Multi.java
775337515,Switchcase.java,manikantabc/Switchcase.java,https://github.com/manikantabc/Switchcase.java
752549277,EncryptMyPack,AllayMC/EncryptMyPack,https://github.com/AllayMC/EncryptMyPack
775336774,Nestedif.java,manikantabc/Nestedif.java,https://github.com/manikantabc/Nestedif.java
829499263,QStoryCloud,Suzhelan/QStoryCloud,https://github.com/Suzhelan/QStoryCloud
772822300,java-lab,Srilekhanalabolu/java-lab,https://github.com/Srilekhanalabolu/java-lab
815952437,e-commerce-console-file,Snehaupparbawde/e-commerce-console-file,https://github.com/Snehaupparbawde/e-commerce-console-file
740401042,netty_rpc,2over/netty_rpc,https://github.com/2over/netty_rpc
756675075,AlterInstaller,chenxiaolong/AlterInstaller,https://github.com/chenxiaolong/AlterInstaller
779338239,plugin-sg-valid,mqj0712/plugin-sg-valid,https://github.com/mqj0712/plugin-sg-valid
760901722,keycloak-opa-authz-demo,thomasdarimont/keycloak-opa-authz-demo,https://github.com/thomasdarimont/keycloak-opa-authz-demo
755974232,microservice-log-tracing,ErayMert/microservice-log-tracing,https://github.com/ErayMert/microservice-log-tracing
761371381,thin-ports-and-adapters,aleixmorgadas/thin-ports-and-adapters,https://github.com/aleixmorgadas/thin-ports-and-adapters
776250368,aed-2,lucaazalim/aed-2,https://github.com/lucaazalim/aed-2
781972550,4diac-ide,eclipse-4diac/4diac-ide,https://github.com/eclipse-4diac/4diac-ide
809113434,spring-data-jpa,MichelliBrito/spring-data-jpa,https://github.com/MichelliBrito/spring-data-jpa
738164376,homieMatching,dnwwdwd/homieMatching,https://github.com/dnwwdwd/homieMatching
737771518,gdsc-server,GDSC-Hongik/gdsc-server,https://github.com/GDSC-Hongik/gdsc-server
739441818,merrimack_cs_examples,stuetzlec/merrimack_cs_examples,https://github.com/stuetzlec/merrimack_cs_examples
740707648,BCR-Manager,DHD2280/BCR-Manager,https://github.com/DHD2280/BCR-Manager
739997370,cardRecorder,yangdayangda/cardRecorder,https://github.com/yangdayangda/cardRecorder
747093713,spring-data-eclipse-store,xdev-software/spring-data-eclipse-store,https://github.com/xdev-software/spring-data-eclipse-store
752048596,ecommerce-spring-boot-backend-apis,amol9372/ecommerce-spring-boot-backend-apis,https://github.com/amol9372/ecommerce-spring-boot-backend-apis
775330566,Switchcase.java,Anjaligaddamidi/Switchcase.java,https://github.com/Anjaligaddamidi/Switchcase.java
813779159,auth,egecanakincioglu/auth,https://github.com/egecanakincioglu/auth
789513885,Polar-client,MoeStick/Polar-client,https://github.com/MoeStick/Polar-client
779876723,Dusk,ThomasOM/Dusk,https://github.com/ThomasOM/Dusk
815242560,Desktop-GifDisplay,DEVS-MARKET/Desktop-GifDisplay,https://github.com/DEVS-MARKET/Desktop-GifDisplay
769080485,LeetCodeProblems,Surya-0804/LeetCodeProblems,https://github.com/Surya-0804/LeetCodeProblems
765050092,welcome125,Anjaligaddamidi/welcome125,https://github.com/Anjaligaddamidi/welcome125
755698233,KeyToField-smt,EladLeev/KeyToField-smt,https://github.com/EladLeev/KeyToField-smt
769093688,GeeksForGeeks-problems,Surya-0804/GeeksForGeeks-problems,https://github.com/Surya-0804/GeeksForGeeks-problems
752378254,kamilastore-produtos,Kamilahsantos/kamilastore-produtos,https://github.com/Kamilahsantos/kamilastore-produtos
771252293,ntag424-java,johnnyb/ntag424-java,https://github.com/johnnyb/ntag424-java
821180330,cassdio,hakdang/cassdio,https://github.com/hakdang/cassdio
823107745,text2sql-v1.0,pdxjie/text2sql-v1.0,https://github.com/pdxjie/text2sql-v1.0
780125314,zEssentials,Maxlego08/zEssentials,https://github.com/Maxlego08/zEssentials
834664264,Untitled,ChengF3ng233/Untitled,https://github.com/ChengF3ng233/Untitled
762761966,Spring-Boot-Tutorials,afsalashyana/Spring-Boot-Tutorials,https://github.com/afsalashyana/Spring-Boot-Tutorials
836550798,Basic-Java-Programs,SaravanakumarD12/Basic-Java-Programs,https://github.com/SaravanakumarD12/Basic-Java-Programs
792763222,ysuserial-mod,aaaademo/ysuserial-mod,https://github.com/aaaademo/ysuserial-mod
775323127,Nestedif.java,Anjaligaddamidi/Nestedif.java,https://github.com/Anjaligaddamidi/Nestedif.java
765048234,Add.java,Anjaligaddamidi/Add.java,https://github.com/Anjaligaddamidi/Add.java
765050848,multi.java,Anjaligaddamidi/multi.java,https://github.com/Anjaligaddamidi/multi.java
746327967,influxDB-Android-,TopRatedDev36428/influxDB-Android-,https://github.com/TopRatedDev36428/influxDB-Android-
803340993,SmartCoder,OliverLiy/SmartCoder,https://github.com/OliverLiy/SmartCoder
816973741,everything-of-job-interviews,mahbuba01/everything-of-job-interviews,https://github.com/mahbuba01/everything-of-job-interviews
739890851,shoping-management-mono-repo,digantv/shoping-management-mono-repo,https://github.com/digantv/shoping-management-mono-repo
771144509,NikitaJava,Laslo737/NikitaJava,https://github.com/Laslo737/NikitaJava
749559017,spring-boot-doc-rag-bot,miliariadnane/spring-boot-doc-rag-bot,https://github.com/miliariadnane/spring-boot-doc-rag-bot
807665243,ShellyElevate,RapierXbox/ShellyElevate,https://github.com/RapierXbox/ShellyElevate
763476640,xtrspc,Gameye98/xtrspc,https://github.com/Gameye98/xtrspc
753929545,CVE-2023-4450-Attack,ilikeoyt/CVE-2023-4450-Attack,https://github.com/ilikeoyt/CVE-2023-4450-Attack
801436648,Spring-Boot-Template,jazzybruno/Spring-Boot-Template,https://github.com/jazzybruno/Spring-Boot-Template
755454580,OOP-using-Java,mssanamateen/OOP-using-Java,https://github.com/mssanamateen/OOP-using-Java
785350268,service-template,itsJohnCnstn/service-template,https://github.com/itsJohnCnstn/service-template
738951607,OFBiz-Attack,D0g3-8Bit/OFBiz-Attack,https://github.com/D0g3-8Bit/OFBiz-Attack
788831757,VirtCam,wrlu/VirtCam,https://github.com/wrlu/VirtCam
762454954,m306-TouGH-Vault-github-backupper,jzelAdmin2006/m306-TouGH-Vault-github-backupper,https://github.com/jzelAdmin2006/m306-TouGH-Vault-github-backupper
746366818,accessories,wisp-forest/accessories,https://github.com/wisp-forest/accessories
789510895,Taunahi-V3,MoeStick/Taunahi-V3,https://github.com/MoeStick/Taunahi-V3
775335341,Studentimp.java,Anjaligaddamidi/Studentimp.java,https://github.com/Anjaligaddamidi/Studentimp.java
774090100,java22,spring-tips/java22,https://github.com/spring-tips/java22
797061056,lx-doc,yomea/lx-doc,https://github.com/yomea/lx-doc
744771401,NodeMediaClient-Android,NodeMedia/NodeMediaClient-Android,https://github.com/NodeMedia/NodeMediaClient-Android
777022665,Pedro-Pathing-Quickstart,brotherhobo/Pedro-Pathing-Quickstart,https://github.com/brotherhobo/Pedro-Pathing-Quickstart
829283914,spring-learn,Snehaupparbawde/spring-learn,https://github.com/Snehaupparbawde/spring-learn
833501610,DG_LAB,CaiJi-ikun/DG_LAB,https://github.com/CaiJi-ikun/DG_LAB
832545909,automorphic-number,Harishwaran2002/automorphic-number,https://github.com/Harishwaran2002/automorphic-number
790324710,TurizmOtel,mefatihbalki/TurizmOtel,https://github.com/mefatihbalki/TurizmOtel
801355011,Java-Department-Database,shahana67/Java-Department-Database,https://github.com/shahana67/Java-Department-Database
758122201,cubes-without-borders,Kir-Antipov/cubes-without-borders,https://github.com/Kir-Antipov/cubes-without-borders
758619587,JNICRePacker,SuperSkidder/JNICRePacker,https://github.com/SuperSkidder/JNICRePacker
832595929,sum-of-even-and-odd-numbers-in-the-between-range-values,Harishwaran2002/sum-of-even-and-odd-numbers-in-the-between-range-values,https://github.com/Harishwaran2002/sum-of-even-and-odd-numbers-in-the-between-range-values
769879217,JxInsta,ErrorxCode/JxInsta,https://github.com/ErrorxCode/JxInsta
743809571,JiChat,jsl1992/JiChat,https://github.com/jsl1992/JiChat
798087496,MilvusPlus,dromara/MilvusPlus,https://github.com/dromara/MilvusPlus
784156398,Social-media-platform-with-API-Master-of-Spring-Boot,PamodRathnayake/Social-media-platform-with-API-Master-of-Spring-Boot,https://github.com/PamodRathnayake/Social-media-platform-with-API-Master-of-Spring-Boot
761625763,javalab,Anjaligaddamidi/javalab,https://github.com/Anjaligaddamidi/javalab
775298902,OpenAI-Proxy-OnChat,chicring/OpenAI-Proxy-OnChat,https://github.com/chicring/OpenAI-Proxy-OnChat
800623155,softuni-spring-may-2024,luchob/softuni-spring-may-2024,https://github.com/luchob/softuni-spring-may-2024
817718329,e-commerce-console-db,Snehaupparbawde/e-commerce-console-db,https://github.com/Snehaupparbawde/e-commerce-console-db
832586374,sum-of-range-of-values,Harishwaran2002/sum-of-range-of-values,https://github.com/Harishwaran2002/sum-of-range-of-values
835310925,POO24,JoaoChoma/POO24,https://github.com/JoaoChoma/POO24
746638208,qianfan4j,oldmanpushcart/qianfan4j,https://github.com/oldmanpushcart/qianfan4j
805964193,cognitive,carldea/cognitive,https://github.com/carldea/cognitive
740032602,movieAPI-backend-YT,SudarshanShahCode/movieAPI-backend-YT,https://github.com/SudarshanShahCode/movieAPI-backend-YT
775306514,Narrowcast.java,Anjaligaddamidi/Narrowcast.java,https://github.com/Anjaligaddamidi/Narrowcast.java
775305366,Typecast.java,Anjaligaddamidi/Typecast.java,https://github.com/Anjaligaddamidi/Typecast.java
744485534,java-concurrency,victorrentea/java-concurrency,https://github.com/victorrentea/java-concurrency
768566647,java-vulkan-mac,chengenzhao/java-vulkan-mac,https://github.com/chengenzhao/java-vulkan-mac
739797445,HyperIsle-Lua,wenyi401/HyperIsle-Lua,https://github.com/wenyi401/HyperIsle-Lua
829998886,Diff_Programming_Language_Print_Statement,ARUN-S-CODER/Diff_Programming_Language_Print_Statement,https://github.com/ARUN-S-CODER/Diff_Programming_Language_Print_Statement
829971910,location4j,tomaytotomato/location4j,https://github.com/tomaytotomato/location4j
789515928,Skyblock-Extras,MoeStick/Skyblock-Extras,https://github.com/MoeStick/Skyblock-Extras
759783148,gama,gama-platform/gama,https://github.com/gama-platform/gama
786719823,PreorderTraversal,SANJAIE06/PreorderTraversal,https://github.com/SANJAIE06/PreorderTraversal
766087923,Fish-Aquarium-Management-System,TharunPerera/Fish-Aquarium-Management-System,https://github.com/TharunPerera/Fish-Aquarium-Management-System
745255289,JavaApp2-Jan-2024,oguzkaran/JavaApp2-Jan-2024,https://github.com/oguzkaran/JavaApp2-Jan-2024
738391736,Core-Java,sidduganeshsid/Core-Java,https://github.com/sidduganeshsid/Core-Java
763603343,parking-domain,cezarysanecki/parking-domain,https://github.com/cezarysanecki/parking-domain
769089779,CodingNinjas-Problem,Surya-0804/CodingNinjas-Problem,https://github.com/Surya-0804/CodingNinjas-Problem
759668168,fast-mlkit-translate-text,yaaliuzhipeng/fast-mlkit-translate-text,https://github.com/yaaliuzhipeng/fast-mlkit-translate-text
835190853,sumofdigit,Arunkumararuns/sumofdigit,https://github.com/Arunkumararuns/sumofdigit
780169415,yoptava,Lime-blur/yoptava,https://github.com/Lime-blur/yoptava
759567927,nextgenfs,rayshift/nextgenfs,https://github.com/rayshift/nextgenfs
786280164,nfx-lib,xdsswar/nfx-lib,https://github.com/xdsswar/nfx-lib
793441650,compdfkit-api-samples,ComPDFKit/compdfkit-api-samples,https://github.com/ComPDFKit/compdfkit-api-samples
826314064,e-commerce-api,Snehaupparbawde/e-commerce-api,https://github.com/Snehaupparbawde/e-commerce-api
790169186,Tourism-Agency-Management,deerborg/Tourism-Agency-Management,https://github.com/deerborg/Tourism-Agency-Management
764594935,Online-Voting-System,Jayaraj318/Online-Voting-System,https://github.com/Jayaraj318/Online-Voting-System
739691753,saledock,hardingadonis/saledock,https://github.com/hardingadonis/saledock
799173366,MixinConstraints,Moulberry/MixinConstraints,https://github.com/Moulberry/MixinConstraints
756785868,Java,jerryjames2001/Java,https://github.com/jerryjames2001/Java
821676506,java-Arrays,yashoda-krishna/java-Arrays,https://github.com/yashoda-krishna/java-Arrays
769661990,stream-api-exercises,sudarshan-doiphode/stream-api-exercises,https://github.com/sudarshan-doiphode/stream-api-exercises
823675018,Java_Tasks_BasedOn_String_Class,ARUN-S-CODER/Java_Tasks_BasedOn_String_Class,https://github.com/ARUN-S-CODER/Java_Tasks_BasedOn_String_Class
832544813,leapyear,Harishwaran2002/leapyear,https://github.com/Harishwaran2002/leapyear
753984814,cqrs-banking-app,SpringBootCourses/cqrs-banking-app,https://github.com/SpringBootCourses/cqrs-banking-app
782052417,sigv4-signing-examples,aws-samples/sigv4-signing-examples,https://github.com/aws-samples/sigv4-signing-examples
775314501,ifexam.java,Anjaligaddamidi/ifexam.java,https://github.com/Anjaligaddamidi/ifexam.java
743894814,Busify,shayan-tej/Busify,https://github.com/shayan-tej/Busify
768162174,CVE-2024-1403,horizon3ai/CVE-2024-1403,https://github.com/horizon3ai/CVE-2024-1403
803842322,netty-monitor-agent,xzc-coder/netty-monitor-agent,https://github.com/xzc-coder/netty-monitor-agent
744281819,wudgaby-platform,wudgaby/wudgaby-platform,https://github.com/wudgaby/wudgaby-platform
778653954,JAVA-LAB,mszishan/JAVA-LAB,https://github.com/mszishan/JAVA-LAB
750267119,ehealthid-relying-party,oviva-ag/ehealthid-relying-party,https://github.com/oviva-ag/ehealthid-relying-party
763686923,chess,maciej-MKan/chess,https://github.com/maciej-MKan/chess
770339088,Escape,HansdasC/Escape,https://github.com/HansdasC/Escape
755891604,n11-bootcamp-2,sbahadirm/n11-bootcamp-2,https://github.com/sbahadirm/n11-bootcamp-2
814717606,subnet,rajesh-1234567890/subnet,https://github.com/rajesh-1234567890/subnet
814718680,talkserver,rajesh-1234567890/talkserver,https://github.com/rajesh-1234567890/talkserver
743116488,llm-apps-java-langchain4j,ThomasVitale/llm-apps-java-langchain4j,https://github.com/ThomasVitale/llm-apps-java-langchain4j
832624055,friendly-pair-or-not,Harishwaran2002/friendly-pair-or-not,https://github.com/Harishwaran2002/friendly-pair-or-not
832628252,Camel-case,Harishwaran2002/Camel-case,https://github.com/Harishwaran2002/Camel-case
781849289,lite-monitor,Doge2077/lite-monitor,https://github.com/Doge2077/lite-monitor
774033056,feedback-analyzer,LizeRaes/feedback-analyzer,https://github.com/LizeRaes/feedback-analyzer
800556760,freej2me-miyoomini,aweigit/freej2me-miyoomini,https://github.com/aweigit/freej2me-miyoomini
